EXTERNAL_COURSE_KEY|EXTERNAL_PERSON_KEY|ROLE|AVAILABLE_IND|ROW_STATUS
CVCC.20996.202320|A02424295|Student|Y|enabled
CVCC.20996.202320|A02435191|Student|Y|enabled
CVCC.20996.202320|A01788062|P|Y|enabled
CVCC.20996.202320|A02071284|Student|N|disabled
CVCC.20996.202320|A02255502|Student|N|disabled
CVCC.20996.202320|A02256798|Student|N|disabled
CVCC.20996.202320|A02379724|Student|N|disabled
CVCC.20996.202320|A01396153|Student|N|disabled
CVCC.20997.202320|A00926274|Student|Y|enabled
CVCC.20997.202320|A02412978|Student|N|disabled
CVCC.20997.202320|A02255502|Student|Y|enabled
CVCC.20997.202320|A02265571|Student|Y|enabled
CVCC.20997.202320|A02268897|Student|Y|enabled
CVCC.20997.202320|A02273890|Student|Y|enabled
CVCC.20997.202320|A02282099|Student|Y|enabled
CVCC.20997.202320|A02295489|Student|Y|enabled
CVCC.20997.202320|A02295835|Student|Y|enabled
CVCC.20997.202320|A02301688|Student|Y|enabled
CVCC.20997.202320|A02315542|Student|Y|enabled
CVCC.20997.202320|A02346773|Student|N|disabled
CVCC.20997.202320|A02355153|Student|Y|enabled
CVCC.20997.202320|A02357119|Student|Y|enabled
CVCC.20997.202320|A02367490|Student|Y|enabled
CVCC.20997.202320|A02374740|Student|Y|enabled
CVCC.20997.202320|A02397069|Student|Y|enabled
CVCC.20997.202320|A02400658|Student|Y|enabled
CVCC.20997.202320|A02401753|Student|Y|enabled
CVCC.20997.202320|A02402510|Student|Y|enabled
CVCC.20997.202320|A02407292|Student|Y|enabled
CVCC.20997.202320|A02412232|Student|Y|enabled
CVCC.20997.202320|A02422718|Student|Y|enabled
CVCC.20997.202320|A02422721|Student|Y|enabled
CVCC.20997.202320|A02443719|Student|Y|enabled
CVCC.20997.202320|A02444097|Student|Y|enabled
CVCC.20997.202320|A02451129|Student|Y|enabled
CVCC.20997.202320|A01788062|P|Y|enabled
CVCC.20997.202320|A02256798|Student|N|disabled
CVCC.20997.202320|A02316738|Student|N|disabled
CVCC.20997.202320|A02362160|Student|N|disabled
CVCC.20997.202320|A02310525|Student|N|disabled
CVCC.20997.202320|A02071284|Student|N|disabled
CVCC.20997.202320|A01388325|Student|N|disabled
CVCC.20997.202320|A02377919|Student|N|disabled
CVCC.20997.202320|A01786144|Student|Y|enabled
CVCC.20998.202320|A01394942|Student|Y|enabled
CVCC.20998.202320|A02228426|Student|N|disabled
CVCC.20998.202320|A01756337|Student|Y|enabled
CVCC.20998.202320|A01777808|Student|Y|enabled
CVCC.20998.202320|A01745497|Student|Y|enabled
CVCC.20998.202320|A02257208|Student|Y|enabled
CVCC.20998.202320|A02273436|Student|Y|enabled
CVCC.20998.202320|A02383445|Student|Y|enabled
CVCC.20998.202320|A02440475|Student|Y|enabled
CVCC.20998.202320|A01735613|P|Y|enabled
CVCC.20998.202320|A02255502|Student|N|disabled
CVCC.20998.202320|A01738205|Student|N|disabled
CVCC.20998.202320|A00838217|Student|N|disabled
CVCC.20998.202320|A01748557|Student|N|disabled
CVCC.20998.202320|A01596718|Student|Y|enabled
CVCC.20999.202320|A01105923|Student|Y|enabled
CVCC.20999.202320|A02345671|Student|N|disabled
CVCC.20999.202320|A01394942|Student|Y|enabled
CVCC.20999.202320|A01738205|Student|Y|enabled
CVCC.20999.202320|A01764062|Student|Y|enabled
CVCC.20999.202320|A01743820|Student|Y|enabled
CVCC.20999.202320|A02048101|Student|Y|enabled
CVCC.20999.202320|A02057329|Student|Y|enabled
CVCC.20999.202320|A01788106|P|Y|enabled
CVCC.20999.202320|A02432874|Student|N|disabled
CVCC.20999.202320|A02088310|Student|Y|enabled
CVCC.20999.202320|A02066344|Student|Y|enabled
CVCC.20999.202320|A02249702|Student|Y|enabled
CVCC.20999.202320|A02256283|Student|Y|enabled
CVCC.20999.202320|A02269435|Student|Y|enabled
CVCC.20999.202320|A02271687|Student|Y|enabled
CVCC.20999.202320|A02273443|Student|Y|enabled
CVCC.20999.202320|A02281309|Student|Y|enabled
CVCC.20999.202320|A02289938|Student|Y|enabled
CVCC.20999.202320|A02312290|Student|Y|enabled
CVCC.20999.202320|A02327924|Student|Y|enabled
CVCC.20999.202320|A02328053|Student|Y|enabled
CVCC.20999.202320|A02347714|Student|Y|enabled
CVCC.20999.202320|A02352138|Student|Y|enabled
CVCC.20999.202320|A02355839|Student|Y|enabled
CVCC.20999.202320|A01741765|Student|N|disabled
CVCC.20999.202320|A01392018|Student|Y|enabled
CVCC.21000.202320|A02256283|Student|Y|enabled
CVCC.21000.202320|A02273443|Student|N|disabled
CVCC.21000.202320|A02311295|Student|Y|enabled
CVCC.21000.202320|A02328053|Student|Y|enabled
CVCC.21000.202320|A02347714|Student|Y|enabled
CVCC.21000.202320|A02383445|Student|Y|enabled
CVCC.21000.202320|A02408081|Student|Y|enabled
CVCC.21000.202320|A02444302|Student|Y|enabled
CVCC.21000.202320|A00838217|Student|Y|enabled
CVCC.21000.202320|A01392018|Student|Y|enabled
CVCC.21000.202320|A01773168|Student|Y|enabled
CVCC.21000.202320|A01738205|Student|Y|enabled
CVCC.21000.202320|A01777808|Student|Y|enabled
CVCC.21000.202320|A01764062|Student|Y|enabled
CVCC.21000.202320|A01748557|Student|Y|enabled
CVCC.21000.202320|A01784602|Student|Y|enabled
CVCC.21000.202320|A02228426|Student|Y|enabled
CVCC.21000.202320|A02249702|Student|Y|enabled
CVCC.21000.202320|A01788034|P|Y|enabled
CVCC.21000.202320|A02400276|Student|N|disabled
CVCC.21000.202320|A01743820|Student|N|disabled
CVCC.21000.202320|A02284782|Student|N|disabled
CVCC.21000.202320|A02444439|Student|N|disabled
CVCC.21000.202320|A01741765|Student|N|disabled
CVCC.21000.202320|A01741298|Student|N|disabled
CVCC.21000.202320|A02423408|Student|N|disabled
CVCC.21000.202320|A02258014|Student|Y|enabled
CVCC.21001.202320|A00838217|Student|Y|enabled
CVCC.21001.202320|A01741765|Student|N|disabled
CVCC.21001.202320|A01779860|Student|Y|enabled
CVCC.21001.202320|A01763701|Student|Y|enabled
CVCC.21001.202320|A01745497|Student|Y|enabled
CVCC.21001.202320|A02071284|Student|Y|enabled
CVCC.21001.202320|A02048101|Student|Y|enabled
CVCC.21001.202320|A02057329|Student|Y|enabled
CVCC.21001.202320|A02066344|Student|Y|enabled
CVCC.21001.202320|A02284782|Student|Y|enabled
CVCC.21001.202320|A02312290|Student|Y|enabled
CVCC.21001.202320|A02328053|Student|Y|enabled
CVCC.21001.202320|A01735613|P|Y|enabled
CVCC.21001.202320|A02408081|Student|N|disabled
CVCC.21001.202320|A01764062|Student|N|disabled
CVCC.21001.202320|A02244272|Student|N|disabled
CVCC.21001.202320|A02347714|Student|N|disabled
CVCC.21001.202320|A01756075|Student|Y|enabled
CVCC.21002.202320|A01392018|Student|Y|enabled
CVCC.21002.202320|A02228426|Student|N|disabled
CVCC.21002.202320|A01596718|Student|Y|enabled
CVCC.21002.202320|A01756196|Student|Y|enabled
CVCC.21002.202320|A01738205|Student|Y|enabled
CVCC.21002.202320|A01758589|Student|Y|enabled
CVCC.21002.202320|A01741298|Student|Y|enabled
CVCC.21002.202320|A01779860|Student|Y|enabled
CVCC.21002.202320|A01762701|Student|Y|enabled
CVCC.21002.202320|A01745497|Student|Y|enabled
CVCC.21002.202320|A01743820|Student|Y|enabled
CVCC.21002.202320|A01748557|Student|Y|enabled
CVCC.21002.202320|A01747254|Student|Y|enabled
CVCC.21002.202320|A01746746|Student|Y|enabled
CVCC.21002.202320|A02196075|Student|Y|enabled
CVCC.21002.202320|A02233783|Student|Y|enabled
CVCC.21002.202320|A02241849|Student|Y|enabled
CVCC.21002.202320|A02258014|Student|Y|enabled
CVCC.21002.202320|A02328053|Student|Y|enabled
CVCC.21002.202320|A02333846|Student|Y|enabled
CVCC.21002.202320|A02347479|Student|Y|enabled
CVCC.21002.202320|A02352138|Student|Y|enabled
CVCC.21002.202320|A02403724|Student|Y|enabled
CVCC.21002.202320|A02406408|Student|Y|enabled
CVCC.21002.202320|A02412978|Student|N|disabled
CVCC.21002.202320|A02418032|Student|Y|enabled
CVCC.21002.202320|A01735613|P|Y|enabled
CVCC.21002.202320|A02416482|Student|N|disabled
CVCC.21002.202320|A02284782|Student|N|disabled
CVCC.21002.202320|A01741765|Student|N|disabled
CVCC.21002.202320|A02256283|Student|N|disabled
CVCC.21002.202320|A02409565|Student|N|disabled
CVCC.21002.202320|A01544305|Student|Y|enabled
CVCC.21003.202320|A01105923|Student|Y|enabled
CVCC.21003.202320|A01392018|Student|Y|enabled
CVCC.21003.202320|A01733846|Student|Y|enabled
CVCC.21003.202320|A01756337|Student|Y|enabled
CVCC.21003.202320|A01777808|Student|Y|enabled
CVCC.21003.202320|A01763701|Student|Y|enabled
CVCC.21003.202320|A01764062|Student|Y|enabled
CVCC.21003.202320|A01748557|Student|Y|enabled
CVCC.21003.202320|A02400276|Student|Y|enabled
CVCC.21003.202320|A01735656|P|Y|enabled
CVCC.21003.202320|A02352138|Student|N|disabled
CVCC.21003.202320|A02409565|Student|N|disabled
CVCC.21003.202320|A01394942|Student|N|disabled
CVCC.21003.202320|A02244272|Student|N|disabled
CVCC.21003.202320|A02247049|Student|N|disabled
CVCC.21003.202320|A02355431|Student|N|disabled
CVCC.21003.202320|A01741765|Student|N|disabled
CVCC.21003.202320|A02088310|Student|N|disabled
CVCC.21003.202320|A02265193|Student|N|disabled
CVCC.21003.202320|A01787923|Student|Y|enabled
CVCC.21003.202320|A02057329|Student|Y|enabled
CVCC.21003.202320|A02038568|Student|Y|enabled
CVCC.21003.202320|A02066344|Student|Y|enabled
CVCC.21003.202320|A02196075|Student|Y|enabled
CVCC.21003.202320|A02241906|Student|Y|enabled
CVCC.21003.202320|A02256283|Student|Y|enabled
CVCC.21003.202320|A02273436|Student|Y|enabled
CVCC.21003.202320|A02278100|Student|Y|enabled
CVCC.21003.202320|A02284782|Student|Y|enabled
CVCC.21004.202320|A01596718|Student|Y|enabled
CVCC.21004.202320|A01777808|Student|Y|enabled
CVCC.21004.202320|A01764062|Student|Y|enabled
CVCC.21004.202320|A02271537|Student|Y|enabled
CVCC.21004.202320|A02312290|Student|Y|enabled
CVCC.21004.202320|A02444439|Student|N|disabled
CVCC.21004.202320|A02409565|Student|Y|enabled
CVCC.21004.202320|A02440475|Student|Y|enabled
CVCC.21004.202320|A01735656|P|Y|enabled
CVCC.21004.202320|A02356824|Student|N|disabled
CVCC.21004.202320|A00838217|Student|N|disabled
CVCC.21004.202320|A02383445|Student|Y|enabled
CVCC.21005.202320|A00925239|Student|Y|enabled
CVCC.21005.202320|A02324716|Student|N|disabled
CVCC.21005.202320|A01035402|Student|Y|enabled
CVCC.21005.202320|A01711482|Student|Y|enabled
CVCC.21005.202320|A01735353|Student|Y|enabled
CVCC.21005.202320|A01758365|Student|Y|enabled
CVCC.21005.202320|A01782785|Student|Y|enabled
CVCC.21005.202320|A01746746|Student|Y|enabled
CVCC.21005.202320|A02038568|Student|Y|enabled
CVCC.21005.202320|A02224071|Student|Y|enabled
CVCC.21005.202320|A02241849|Student|Y|enabled
CVCC.21005.202320|A02289948|Student|Y|enabled
CVCC.21005.202320|A02309030|Student|Y|enabled
CVCC.21005.202320|A02317821|Student|Y|enabled
CVCC.21005.202320|A02340943|Student|Y|enabled
CVCC.21005.202320|A02404332|Student|Y|enabled
CVCC.21005.202320|A02442762|Student|Y|enabled
CVCC.21005.202320|A01011527|P|Y|enabled
CVCC.21005.202320|A01772811|Student|N|disabled
CVCC.21005.202320|A02250702|Student|N|disabled
CVCC.21005.202320|A01030795|Student|Y|enabled
CVCC.21006.202320|A00838217|Student|Y|enabled
CVCC.21006.202320|A00855459|Student|Y|enabled
CVCC.21006.202320|A00925239|Student|Y|enabled
CVCC.21006.202320|A01030795|Student|Y|enabled
CVCC.21006.202320|A01735353|Student|Y|enabled
CVCC.21006.202320|A01783329|Student|N|disabled
CVCC.21006.202320|A02289948|Student|Y|enabled
CVCC.21006.202320|A02317821|Student|Y|enabled
CVCC.21006.202320|A02340943|Student|Y|enabled
CVCC.21006.202320|A01011527|P|Y|enabled
CVCC.21006.202320|A01772811|Student|Y|enabled
CVCC.21007.202320|A00855459|Student|Y|enabled
CVCC.21007.202320|A00925239|Student|Y|enabled
CVCC.21007.202320|A01030795|Student|Y|enabled
CVCC.21007.202320|A01756188|Student|Y|enabled
CVCC.21007.202320|A01782785|Student|Y|enabled
CVCC.21007.202320|A01783329|Student|N|disabled
CVCC.21007.202320|A02310050|Student|Y|enabled
CVCC.21007.202320|A02356824|Student|Y|enabled
CVCC.21007.202320|A01011527|P|Y|enabled
CVCC.21007.202320|A01772811|Student|N|disabled
CVCC.21007.202320|A01757007|Student|N|disabled
CVCC.21007.202320|A02250702|Student|Y|enabled
CVCC.21008.202320|A00855459|Student|Y|enabled
CVCC.21008.202320|A00925239|Student|Y|enabled
CVCC.21008.202320|A01030795|Student|Y|enabled
CVCC.21008.202320|A01711482|Student|Y|enabled
CVCC.21008.202320|A01735353|Student|Y|enabled
CVCC.21008.202320|A01756188|Student|Y|enabled
CVCC.21008.202320|A01772811|Student|N|disabled
CVCC.21008.202320|A01783329|Student|Y|enabled
CVCC.21008.202320|A02289948|Student|Y|enabled
CVCC.21008.202320|A02309030|Student|Y|enabled
CVCC.21008.202320|A01011527|P|Y|enabled
CVCC.21008.202320|A01741765|Student|N|disabled
CVCC.21008.202320|A01782785|Student|Y|enabled
CVCC.21009.202320|A01772811|Student|Y|enabled
CVCC.21009.202320|A01056619|P|Y|enabled
CVCC.21009.202320|A02356824|Student|Y|enabled
CVCC.21009.202320|A01756188|Student|N|disabled
CVCC.21009.202320|A02250702|Student|Y|enabled
CVCC.21009.202320|A02447856|Student|N|disabled
CVCC.21010.202320|A01287527|Student|Y|enabled
CVCC.21010.202320|A01844432|Student|N|disabled
CVCC.21010.202320|A01759362|Student|Y|enabled
CVCC.21010.202320|A01758344|Student|Y|enabled
CVCC.21010.202320|A01784235|Student|Y|enabled
CVCC.21010.202320|A01748453|Student|Y|enabled
CVCC.21010.202320|A01785238|Student|Y|enabled
CVCC.21010.202320|A02176768|Student|Y|enabled
CVCC.21010.202320|A02256289|Student|Y|enabled
CVCC.21010.202320|A02307620|Student|Y|enabled
CVCC.21010.202320|A02313043|Student|Y|enabled
CVCC.21010.202320|A02321940|Student|Y|enabled
CVCC.21010.202320|A02345653|Student|Y|enabled
CVCC.21010.202320|A02345675|Student|Y|enabled
CVCC.21010.202320|A02375996|Student|Y|enabled
CVCC.21010.202320|A02402219|Student|Y|enabled
CVCC.21010.202320|A02409549|Student|Y|enabled
CVCC.21010.202320|A02424295|Student|Y|enabled
CVCC.21010.202320|A01768922|Student|N|disabled
CVCC.21010.202320|A02265193|Student|N|disabled
CVCC.21010.202320|A02344996|Student|N|disabled
CVCC.21010.202320|A02363910|Student|N|disabled
CVCC.21010.202320|A01759556|Student|N|disabled
CVCC.21010.202320|A02362160|Student|N|disabled
CVCC.21010.202320|A01735679|P|Y|enabled
CVCC.21010.202320|A02387034|Student|N|disabled
CVCC.21010.202320|A02396012|Student|N|disabled
CVCC.21010.202320|A02400500|Student|N|disabled
CVCC.21010.202320|A02395201|Student|N|disabled
CVCC.21010.202320|A01756827|Student|N|disabled
CVCC.21010.202320|A01756239|Student|Y|enabled
CVCC.21011.202320|A01543663|Student|Y|enabled
CVCC.21011.202320|A01748432|Student|N|disabled
CVCC.21011.202320|A01637703|Student|Y|enabled
CVCC.21011.202320|A01756827|Student|Y|enabled
CVCC.21011.202320|A01786203|Student|Y|enabled
CVCC.21011.202320|A01768922|Student|Y|enabled
CVCC.21011.202320|A02251632|Student|Y|enabled
CVCC.21011.202320|A02265193|Student|Y|enabled
CVCC.21011.202320|A02319026|Student|Y|enabled
CVCC.21011.202320|A02321164|Student|Y|enabled
CVCC.21011.202320|A02345600|Student|Y|enabled
CVCC.21011.202320|A02345616|Student|Y|enabled
CVCC.21011.202320|A02365630|Student|Y|enabled
CVCC.21011.202320|A02370726|Student|Y|enabled
CVCC.21011.202320|A02377895|Student|Y|enabled
CVCC.21011.202320|A02383445|Student|Y|enabled
CVCC.21011.202320|A02391132|Student|Y|enabled
CVCC.21011.202320|A02395183|Student|Y|enabled
CVCC.21011.202320|A02422371|Student|Y|enabled
CVCC.21011.202320|A02268898|Student|N|disabled
CVCC.21011.202320|A02311593|Student|N|disabled
CVCC.21011.202320|A01744624|Student|N|disabled
CVCC.21011.202320|A01844432|Student|N|disabled
CVCC.21011.202320|A02091674|Student|N|disabled
CVCC.21011.202320|A02280985|Student|N|disabled
CVCC.21011.202320|A02313043|Student|N|disabled
CVCC.21011.202320|A01788058|P|Y|enabled
CVCC.21011.202320|A02321940|Student|N|disabled
CVCC.21011.202320|A01758344|Student|N|disabled
CVCC.21011.202320|A01583372|Student|Y|enabled
CVCC.21012.202320|A02345600|Student|N|disabled
CVCC.21012.202320|A02412233|Student|N|disabled
CVCC.21012.202320|A02223743|Student|N|disabled
CVCC.21012.202320|A01744624|Student|N|disabled
CVCC.21012.202320|A02357455|Student|N|disabled
CVCC.21012.202320|A02091835|Student|N|disabled
CVCC.21012.202320|A02251632|Student|N|disabled
CVCC.21012.202320|A02324114|Student|N|disabled
CVCC.21012.202320|A02418032|Student|N|disabled
CVCC.21013.202320|A00821511|Student|Y|enabled
CVCC.21013.202320|A02223743|Student|N|disabled
CVCC.21013.202320|A01759556|Student|Y|enabled
CVCC.21013.202320|A01748557|Student|Y|enabled
CVCC.21013.202320|A01748432|Student|Y|enabled
CVCC.21013.202320|A02080808|Student|Y|enabled
CVCC.21013.202320|A02224071|Student|Y|enabled
CVCC.21013.202320|A02345684|Student|Y|enabled
CVCC.21013.202320|A02346247|Student|Y|enabled
CVCC.21013.202320|A02389984|Student|Y|enabled
CVCC.21013.202320|A02401468|Student|Y|enabled
CVCC.21013.202320|A02416362|Student|Y|enabled
CVCC.21013.202320|A01756897|Student|N|disabled
CVCC.21013.202320|A02336458|Student|N|disabled
CVCC.21013.202320|A02395297|Student|N|disabled
CVCC.21013.202320|A01738205|Student|N|disabled
CVCC.21013.202320|A02357455|Student|N|disabled
CVCC.21013.202320|A02410497|Student|N|disabled
CVCC.21013.202320|A02081265|Student|N|disabled
CVCC.21013.202320|A02307620|Student|N|disabled
CVCC.21013.202320|A02439629|Student|N|disabled
CVCC.21013.202320|A01788058|P|Y|enabled
CVCC.21013.202320|A02268898|Student|N|disabled
CVCC.21013.202320|A02379073|Student|N|disabled
CVCC.21013.202320|A02420311|Student|N|disabled
CVCC.21013.202320|A01736509|Student|Y|enabled
CVCC.21014.202320|A01772106|Student|Y|enabled
CVCC.21014.202320|A02076887|Student|Y|enabled
CVCC.21014.202320|A02238384|Student|Y|enabled
CVCC.21014.202320|A02295044|Student|Y|enabled
CVCC.21014.202320|A02338122|Student|Y|enabled
CVCC.21014.202320|A02368529|Student|Y|enabled
CVCC.21014.202320|A02399131|Student|Y|enabled
CVCC.21014.202320|A02403724|Student|Y|enabled
CVCC.21014.202320|A01756351|Student|Y|enabled
CVCC.21014.202320|A01755144|Student|Y|enabled
CVCC.21014.202320|A01760525|Student|Y|enabled
CVCC.21014.202320|A01747850|Student|N|disabled
CVCC.21014.202320|A01789850|Student|N|disabled
CVCC.21014.202320|A02081265|Student|N|disabled
CVCC.21014.202320|A02089551|Student|N|disabled
CVCC.21014.202320|A02089516|Student|N|disabled
CVCC.21014.202320|A02273892|Student|N|disabled
CVCC.21014.202320|A02372297|Student|N|disabled
CVCC.21014.202320|A02324716|Student|N|disabled
CVCC.21014.202320|A02366266|Student|N|disabled
CVCC.21014.202320|A02405952|Student|N|disabled
CVCC.21014.202320|A01112301|Student|N|disabled
CVCC.21014.202320|A01756196|Student|N|disabled
CVCC.21014.202320|A01779860|Student|N|disabled
CVCC.21014.202320|A01787978|Student|N|disabled
CVCC.21014.202320|A02268561|Student|N|disabled
CVCC.21014.202320|A02091674|Student|N|disabled
CVCC.21014.202320|A02241849|Student|N|disabled
CVCC.21014.202320|A02269931|Student|N|disabled
CVCC.21014.202320|A01758344|Student|N|disabled
CVCC.21014.202320|A02365462|Student|N|disabled
CVCC.21014.202320|A02385888|Student|N|disabled
CVCC.21014.202320|A01759362|Student|N|disabled
CVCC.21014.202320|A01741765|Student|N|disabled
CVCC.21014.202320|A01748432|Student|N|disabled
CVCC.21014.202320|A02058147|Student|N|disabled
CVCC.21014.202320|A02327155|Student|N|disabled
CVCC.21014.202320|A02363910|Student|N|disabled
CVCC.21014.202320|A01733970|Student|N|disabled
CVCC.21014.202320|A01734125|Student|N|disabled
CVCC.21014.202320|A01075159|P|Y|enabled
CVCC.21014.202320|A02258308|Student|N|disabled
CVCC.21014.202320|A02379724|Student|N|disabled
CVCC.21014.202320|A02401468|Student|N|disabled
CVCC.21014.202320|A01773955|Student|N|disabled
CVCC.21014.202320|A02440531|Student|N|disabled
CVCC.21014.202320|A02223743|Student|N|disabled
CVCC.21014.202320|A01744624|Student|N|disabled
CVCC.21014.202320|A01785526|Student|N|disabled
CVCC.21014.202320|A02081623|Student|N|disabled
CVCC.21014.202320|A02322870|Student|N|disabled
CVCC.21015.202320|A01035402|Student|Y|enabled
CVCC.21015.202320|A02320170|Student|N|disabled
CVCC.21015.202320|A01147661|Student|Y|enabled
CVCC.21015.202320|A01756351|Student|Y|enabled
CVCC.21015.202320|A01755144|Student|Y|enabled
CVCC.21015.202320|A01760525|Student|Y|enabled
CVCC.21015.202320|A01759161|Student|Y|enabled
CVCC.21015.202320|A01747001|Student|Y|enabled
CVCC.21015.202320|A01786979|Student|Y|enabled
CVCC.21015.202320|A01772106|Student|Y|enabled
CVCC.21015.202320|A02076887|Student|Y|enabled
CVCC.21015.202320|A02088310|Student|Y|enabled
CVCC.21015.202320|A02090289|Student|Y|enabled
CVCC.21015.202320|A02238384|Student|Y|enabled
CVCC.21015.202320|A02255501|Student|Y|enabled
CVCC.21015.202320|A02295044|Student|Y|enabled
CVCC.21015.202320|A02338122|Student|Y|enabled
CVCC.21015.202320|A02368529|Student|Y|enabled
CVCC.21015.202320|A02380405|Student|Y|enabled
